"Tag Code","Event Type Name","Event Site Name","Event Date MMDDYYYY","Event Release Site Name","Event Release Date MMDDYYYY","Event Date Time Value","Event Length mm","Event Site Code Value","CTH Count"
"3DD.003E1AF896","Observation","YFK - Yankee Fork Salmon River","4/26/2025","","","4/26/2025 6:05:26 AM","","YFK","1"
"3DD.003E1AF896","Observation","YFK - Yankee Fork Salmon River","4/26/2025","","","4/26/2025 6:06:31 AM","","YFK","1"
"3DD.003E28E19C","Mark","BONAFF - BON - Adult Fish Facility","9/3/2024","BONAFF - BON - Adult Fish Facility","9/3/2024","9/3/2024 9:01:00 AM","780","BONAFF","1"
"3DD.003E28E19C","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/3/2024","","","9/3/2024 10:58:41 AM","","BO3","1"
"3DD.003E28E19C","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/3/2024","","","9/3/2024 11:03:44 AM","","BO3","1"
"3DD.003E28E19C","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/3/2024","","","9/3/2024 11:03:48 AM","","BO3","1"
"3DD.003E28E19C","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/3/2024","","","9/3/2024 11:03:51 AM","","BO3","1"
"3DD.003E28E19C","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/3/2024","","","9/3/2024 11:08:08 AM","","BO3","1"
"3DD.003E28E19C","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/3/2024","","","9/3/2024 11:11:07 AM","","BO3","1"
"3DD.003E28E19C","Observation","BO4 - Bonneville WA Ladder Slots","9/3/2024","","","9/3/2024 11:44:57 AM","","BO4","1"
"3DD.003E28E19C","Observation","BO4 - Bonneville WA Ladder Slots","9/3/2024","","","9/3/2024 11:49:04 AM","","BO4","1"
"3DD.003E28E19C","Observation","BO4 - Bonneville WA Ladder Slots","9/3/2024","","","9/3/2024 11:50:38 AM","","BO4","1"
"3DD.003E28E19C","Observation","BO4 - Bonneville WA Ladder Slots","9/3/2024","","","9/3/2024 11:50:39 AM","","BO4","1"
"3DD.003E28E19C","Observation","BO4 - Bonneville WA Ladder Slots","9/3/2024","","","9/3/2024 11:52:22 AM","","BO4","1"
"3DD.003E28E19C","Observation","BO4 - Bonneville WA Ladder Slots","9/3/2024","","","9/3/2024 11:52:23 AM","","BO4","1"
"3DD.003E28E19C","Observation","GOA - Little Goose Fish Ladder","9/23/2024","","","9/23/2024 3:22:13 PM","","GOA","1"
"3DD.003E28E19C","Observation","GOA - Little Goose Fish Ladder","9/23/2024","","","9/23/2024 3:22:14 PM","","GOA","1"
"3DD.003E28E19C","Observation","GOA - Little Goose Fish Ladder","9/23/2024","","","9/23/2024 3:22:15 PM","","GOA","1"
"3DD.003E28E19C","Observation","GRA - Lower Granite Dam Adult","9/25/2024","","","9/25/2024 6:09:29 AM","","GRA","1"
"3DD.003E28E19C","Observation","GRA - Lower Granite Dam Adult","9/25/2024","","","9/25/2024 6:09:30 AM","","GRA","1"
"3DD.003E28E19C","Observation","GRA - Lower Granite Dam Adult","9/25/2024","","","9/25/2024 6:48:59 AM","","GRA","4"
"3DD.003E28E19C","Observation","GRA - Lower Granite Dam Adult","9/25/2024","","","9/25/2024 8:03:53 AM","","GRA","1"
"3DD.003E28E19C","Observation","GRA - Lower Granite Dam Adult","9/25/2024","","","9/25/2024 8:03:54 AM","","GRA","1"
"3DD.003E28E19C","Observation","GRA - Lower Granite Dam Adult","9/25/2024","","","9/25/2024 8:04:05 AM","","GRA","1"
"3DD.003E28E19C","Observation","GRA - Lower Granite Dam Adult","9/25/2024","","","9/25/2024 8:04:06 AM","","GRA","1"
"3DD.003E28E19C","Observation","GRA - Lower Granite Dam Adult","9/25/2024","","","9/25/2024 8:04:07 AM","","GRA","1"
"3DD.003E28E19C","Observation","GRA - Lower Granite Dam Adult","9/25/2024","","","9/25/2024 8:04:24 AM","","GRA","1"
"3DD.003E28E19C","Observation","GRA - Lower Granite Dam Adult","9/25/2024","","","9/25/2024 8:04:25 AM","","GRA","1"
"3DD.003E28E19C","Observation","GRA - Lower Granite Dam Adult","9/25/2024","","","9/25/2024 8:05:18 AM","","GRA","1"
"3DD.003E28E19C","Observation","GRA - Lower Granite Dam Adult","9/25/2024","","","9/25/2024 8:05:19 AM","","GRA","1"
"3DD.003E28E19C","Observation","GRA - Lower Granite Dam Adult","9/25/2024","","","9/25/2024 8:09:46 AM","","GRA","1"
"3DD.003E28E19C","Observation","GRA - Lower Granite Dam Adult","9/25/2024","","","9/25/2024 8:09:47 AM","","GRA","1"
"3DD.003E28E19C","Observation","GRA - Lower Granite Dam Adult","9/25/2024","","","9/25/2024 8:09:54 AM","","GRA","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:12:29 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:12:30 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:12:39 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:12:40 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:12:49 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:12:50 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:14:07 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:14:08 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:20:18 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:20:19 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:20:35 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:20:36 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:20:47 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:20:57 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:23:20 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:23:26 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:23:27 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:23:37 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:23:45 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:23:46 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:30:44 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:30:51 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:30:52 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:30:56 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:31:01 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:39:37 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:39:38 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:40:02 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:40:03 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:40:13 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:40:14 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:40:25 AM","","ICH","1"
"3DD.003E28E19C","Observation","ICH - Ice Harbor Dam (Combined)","9/20/2024","","","9/20/2024 8:40:26 AM","","ICH","1"
"3DD.003E28E19C","Observation","JO1 - John Day South Fish Ladder","9/16/2024","","","9/16/2024 6:08:56 PM","","JO1","1"
"3DD.003E28E19C","Observation","JO1 - John Day South Fish Ladder","9/16/2024","","","9/16/2024 6:08:57 PM","","JO1","1"
"3DD.003E28E19C","Observation","JO1 - John Day South Fish Ladder","9/16/2024","","","9/16/2024 6:10:29 PM","","JO1","1"
"3DD.003E28E19C","Observation","LMA - Lower Monumental Adult Ladders","9/22/2024","","","9/22/2024 3:44:47 AM","","LMA","1"
"3DD.003E28E19C","Observation","LMA - Lower Monumental Adult Ladders","9/22/2024","","","9/22/2024 3:44:48 AM","","LMA","1"
"3DD.003E28E19C","Observation","LMA - Lower Monumental Adult Ladders","9/22/2024","","","9/22/2024 3:44:49 AM","","LMA","1"
"3DD.003E28E19C","Observation","LMA - Lower Monumental Adult Ladders","9/22/2024","","","9/22/2024 3:44:57 AM","","LMA","1"
"3DD.003E28E19C","Observation","LMA - Lower Monumental Adult Ladders","9/22/2024","","","9/22/2024 9:06:52 AM","","LMA","1"
"3DD.003E28E19C","Observation","LMA - Lower Monumental Adult Ladders","9/22/2024","","","9/22/2024 9:06:53 AM","","LMA","1"
"3DD.003E28E19C","Observation","LMA - Lower Monumental Adult Ladders","9/22/2024","","","9/22/2024 9:06:58 AM","","LMA","1"
"3DD.003E28E19C","Observation","LMA - Lower Monumental Adult Ladders","9/22/2024","","","9/22/2024 9:06:59 AM","","LMA","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 4:18:52 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 4:20:29 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 4:21:45 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 4:23:23 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 4:24:54 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 4:25:29 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 4:28:55 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 4:29:24 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:25:59 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:26:12 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:26:13 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:26:14 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:26:52 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:26:53 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:26:54 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:27:20 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:27:21 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:27:22 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:27:23 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:28:18 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:28:19 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:28:20 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:28:25 PM","","MC1","1"
"3DD.003E28E19C","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:28:26 PM","","MC1","1"
"3DD.003E28E19C","Observation","TD1 - The Dalles East Fish Ladder","9/6/2024","","","9/6/2024 7:25:29 AM","","TD1","1"
"3DD.003E28E19C","Observation","TD1 - The Dalles East Fish Ladder","9/6/2024","","","9/6/2024 7:25:30 AM","","TD1","1"
"3DD.003E28E19C","Observation","TD1 - The Dalles East Fish Ladder","9/6/2024","","","9/6/2024 7:25:40 AM","","TD1","1"
"3DD.003E28E19C","Observation","USE - Upper Salmon River at rkm 437","3/22/2025","","","3/22/2025 5:14:34 PM","","USE","1"
"3DD.003E28E19C","Observation","YFK - Yankee Fork Salmon River","4/7/2025","","","4/7/2025 5:30:45 PM","","YFK","1"
"3DD.003E28E19C","Observation","YFK - Yankee Fork Salmon River","4/7/2025","","","4/7/2025 5:31:34 PM","","YFK","1"
"3DD.003E28E19C","Observation","YFK - Yankee Fork Salmon River","4/17/2025","","","4/17/2025 12:38:23 PM","","YFK","1"
"3DD.0078E1A86C","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","10/29/2024","LGRLDR - LGR - Release into the Adult Fish Ladder","10/29/2024","10/29/2024 8:35:25 AM","860","LGRLDR","1"
"3DD.0078E1A86C","Observation","GRA - Lower Granite Dam Adult","10/29/2024","","","10/29/2024 10:30:35 AM","","GRA","1"
"3DD.0078E1A86C","Observation","GRA - Lower Granite Dam Adult","10/29/2024","","","10/29/2024 10:30:56 AM","","GRA","1"
"3DD.0078E1A86C","Observation","GRA - Lower Granite Dam Adult","10/29/2024","","","10/29/2024 10:30:57 AM","","GRA","1"
"3DD.0078E1A86C","Observation","GRA - Lower Granite Dam Adult","10/29/2024","","","10/29/2024 10:31:17 AM","","GRA","1"
"3DD.0078E1A86C","Observation","GRA - Lower Granite Dam Adult","10/29/2024","","","10/29/2024 10:31:18 AM","","GRA","1"
"3DD.0078E1A86C","Observation","GRA - Lower Granite Dam Adult","10/29/2024","","","10/29/2024 10:34:40 AM","","GRA","1"
"3DD.0078E1A86C","Observation","GRA - Lower Granite Dam Adult","10/29/2024","","","10/29/2024 10:41:28 AM","","GRA","1"
"3DD.0078E1A86C","Observation","GRA - Lower Granite Dam Adult","10/29/2024","","","10/29/2024 10:41:38 AM","","GRA","1"
"3DD.0078E1A86C","Observation","YFK - Yankee Fork Salmon River","4/23/2025","","","4/23/2025 6:09:46 PM","","YFK","1"
"3DD.0078E1A86C","Observation","YFK - Yankee Fork Salmon River","4/23/2025","","","4/23/2025 6:10:44 PM","","YFK","1"
"3DD.0078E1A86C","Observation","YFK - Yankee Fork Salmon River","4/27/2025","","","4/27/2025 12:32:44 PM","","YFK","1"
"3DD.0078E1A86C","Observation","YFK - Yankee Fork Salmon River","4/27/2025","","","4/27/2025 12:33:01 PM","","YFK","1"
"3DD.0078E1AF37","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","10/1/2024","LGRLDR - LGR - Release into the Adult Fish Ladder","10/1/2024","10/1/2024 9:09:39 AM","820","LGRLDR","1"
"3DD.0078E1AF37","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:30:04 AM","","GRA","1"
"3DD.0078E1AF37","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:30:05 AM","","GRA","1"
"3DD.0078E1AF37","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:30:35 AM","","GRA","1"
"3DD.0078E1AF37","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:30:36 AM","","GRA","1"
"3DD.0078E1AF37","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:31:04 AM","","GRA","1"
"3DD.0078E1AF37","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:31:05 AM","","GRA","1"
"3DD.0078E1AF37","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:31:17 AM","","GRA","1"
"3DD.0078E1AF37","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:33:50 AM","","GRA","1"
"3DD.0078E1AF37","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:33:51 AM","","GRA","1"
"3DD.0078E1AF37","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:45:31 AM","","GRA","1"
"3DD.0078E1AF37","Observation","USE - Upper Salmon River at rkm 437","3/20/2025","","","3/20/2025 8:39:33 PM","","USE","1"
"3DD.0078E1AF37","Observation","YFK - Yankee Fork Salmon River","4/7/2025","","","4/7/2025 5:24:30 PM","","YFK","1"
"3DD.0078E1AF37","Observation","YFK - Yankee Fork Salmon River","4/7/2025","","","4/7/2025 5:25:11 PM","","YFK","1"
"3DD.0078E1AF37","Observation","YFK - Yankee Fork Salmon River","4/7/2025","","","4/7/2025 5:26:35 PM","","YFK","1"
"3DD.0078E1AF37","Observation","YFK - Yankee Fork Salmon River","4/7/2025","","","4/7/2025 5:27:49 PM","","YFK","1"
"3DD.0078E1AF37","Observation","YFK - Yankee Fork Salmon River","4/7/2025","","","4/7/2025 5:30:54 PM","","YFK","1"
"3DD.0078E1AF39","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","10/1/2024","LGRLDR - LGR - Release into the Adult Fish Ladder","10/1/2024","10/1/2024 7:46:35 AM","800","LGRLDR","1"
"3DD.0078E1AF39","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:09:24 AM","","GRA","1"
"3DD.0078E1AF39","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:09:34 AM","","GRA","1"
"3DD.0078E1AF39","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:09:35 AM","","GRA","1"
"3DD.0078E1AF39","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:09:46 AM","","GRA","1"
"3DD.0078E1AF39","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:09:47 AM","","GRA","1"
"3DD.0078E1AF39","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:12:47 AM","","GRA","1"
"3DD.0078E1AF39","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:12:48 AM","","GRA","1"
"3DD.0078E1AF39","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:12:49 AM","","GRA","1"
"3DD.0078E1AF39","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:13:10 AM","","GRA","1"
"3DD.0078E1AF39","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:13:11 AM","","GRA","1"
"3DD.0078E1AF39","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:13:12 AM","","GRA","1"
"3DD.0078E1AF39","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:13:22 AM","","GRA","1"
"3DD.0078E1AF39","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 11:19:51 AM","","GRA","1"
"3DD.0078E1AF39","Observation","USE - Upper Salmon River at rkm 437","3/13/2025","","","3/13/2025 8:24:14 PM","","USE","1"
"3DD.0078E1AF39","Observation","YFK - Yankee Fork Salmon River","4/7/2025","","","4/7/2025 6:02:27 PM","","YFK","1"
"3DD.0078E1AF39","Observation","YFK - Yankee Fork Salmon River","4/7/2025","","","4/7/2025 6:03:31 PM","","YFK","1"
"3DD.0078E1AF5C","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","10/2/2024","LGRLDR - LGR - Release into the Adult Fish Ladder","10/2/2024","10/2/2024 7:50:25 AM","780","LGRLDR","1"
"3DD.0078E1AF5C","Observation","GRA - Lower Granite Dam Adult","10/2/2024","","","10/2/2024 9:20:21 AM","","GRA","1"
"3DD.0078E1AF5C","Observation","GRA - Lower Granite Dam Adult","10/2/2024","","","10/2/2024 9:20:22 AM","","GRA","1"
"3DD.0078E1AF5C","Observation","GRA - Lower Granite Dam Adult","10/2/2024","","","10/2/2024 9:20:23 AM","","GRA","1"
"3DD.0078E1AF5C","Observation","GRA - Lower Granite Dam Adult","10/2/2024","","","10/2/2024 9:21:15 AM","","GRA","1"
"3DD.0078E1AF5C","Observation","GRA - Lower Granite Dam Adult","10/2/2024","","","10/2/2024 9:21:26 AM","","GRA","1"
"3DD.0078E1AF5C","Observation","GRA - Lower Granite Dam Adult","10/2/2024","","","10/2/2024 9:21:27 AM","","GRA","1"
"3DD.0078E1AF5C","Observation","GRA - Lower Granite Dam Adult","10/2/2024","","","10/2/2024 9:21:47 AM","","GRA","1"
"3DD.0078E1AF5C","Observation","GRA - Lower Granite Dam Adult","10/2/2024","","","10/2/2024 9:41:14 AM","","GRA","1"
"3DD.0078E1AF5C","Observation","GRA - Lower Granite Dam Adult","10/2/2024","","","10/2/2024 9:41:15 AM","","GRA","1"
"3DD.0078E1AF5C","Observation","GRA - Lower Granite Dam Adult","10/2/2024","","","10/2/2024 9:41:24 AM","","GRA","1"
"3DD.0078E1AF5C","Observation","GRA - Lower Granite Dam Adult","10/2/2024","","","10/2/2024 9:41:25 AM","","GRA","1"
"3DD.0078E1AF5C","Observation","GRA - Lower Granite Dam Adult","10/2/2024","","","10/2/2024 9:41:31 AM","","GRA","1"
"3DD.0078E1AF5C","Observation","GRA - Lower Granite Dam Adult","10/2/2024","","","10/2/2024 9:41:32 AM","","GRA","1"
"3DD.0078E1AF5C","Observation","GRA - Lower Granite Dam Adult","10/2/2024","","","10/2/2024 9:41:33 AM","","GRA","1"
"3DD.0078E1AF5C","Observation","GRA - Lower Granite Dam Adult","10/2/2024","","","10/2/2024 9:43:48 AM","","GRA","1"
"3DD.0078E1AF5C","Observation","GRA - Lower Granite Dam Adult","10/2/2024","","","10/2/2024 9:43:49 AM","","GRA","1"
"3DD.0078E1AF5C","Observation","GRA - Lower Granite Dam Adult","10/2/2024","","","10/2/2024 9:44:00 AM","","GRA","1"
"3DD.0078E1AF5C","Observation","GRA - Lower Granite Dam Adult","10/2/2024","","","10/2/2024 9:44:01 AM","","GRA","1"
"3DD.0078E1AF5C","Observation","USE - Upper Salmon River at rkm 437","3/18/2025","","","3/18/2025 9:05:36 AM","","USE","1"
"3DD.0078E1AF5C","Observation","YFK - Yankee Fork Salmon River","4/7/2025","","","4/7/2025 3:49:02 PM","","YFK","1"
"3DD.0078E1AF5C","Observation","YFK - Yankee Fork Salmon River","4/7/2025","","","4/7/2025 3:49:42 PM","","YFK","1"
"3DD.0078E1AF67","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","10/1/2024","LGRLDR - LGR - Release into the Adult Fish Ladder","10/1/2024","10/1/2024 7:59:47 AM","830","LGRLDR","1"
"3DD.0078E1AF67","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 10:35:55 AM","","GRA","1"
"3DD.0078E1AF67","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 10:35:56 AM","","GRA","1"
"3DD.0078E1AF67","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 10:36:02 AM","","GRA","1"
"3DD.0078E1AF67","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 10:36:16 AM","","GRA","1"
"3DD.0078E1AF67","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 10:36:17 AM","","GRA","1"
"3DD.0078E1AF67","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 10:38:50 AM","","GRA","1"
"3DD.0078E1AF67","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 10:38:51 AM","","GRA","1"
"3DD.0078E1AF67","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 10:44:02 AM","","GRA","1"
"3DD.0078E1AF67","Observation","GRA - Lower Granite Dam Adult","10/1/2024","","","10/1/2024 10:44:03 AM","","GRA","1"
"3DD.0078E1AF67","Observation","USE - Upper Salmon River at rkm 437","3/17/2025","","","3/17/2025 6:22:04 PM","","USE","1"
"3DD.0078E1AF67","Observation","YFK - Yankee Fork Salmon River","4/7/2025","","","4/7/2025 7:25:39 PM","","YFK","1"
"3DD.0078E1AF67","Observation","YFK - Yankee Fork Salmon River","4/7/2025","","","4/7/2025 7:26:45 PM","","YFK","1"
"3DD.0078E1AF79","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","10/4/2024","LGRLDR - LGR - Release into the Adult Fish Ladder","10/4/2024","10/4/2024 11:51:40 AM","720","LGRLDR","1"
"3DD.0078E1AF79","Observation","GRA - Lower Granite Dam Adult","10/4/2024","","","10/4/2024 2:26:24 PM","","GRA","1"
"3DD.0078E1AF79","Observation","GRA - Lower Granite Dam Adult","10/4/2024","","","10/4/2024 2:26:25 PM","","GRA","1"
"3DD.0078E1AF79","Observation","GRA - Lower Granite Dam Adult","10/4/2024","","","10/4/2024 2:27:07 PM","","GRA","1"
"3DD.0078E1AF79","Observation","GRA - Lower Granite Dam Adult","10/4/2024","","","10/4/2024 2:27:08 PM","","GRA","1"
"3DD.0078E1AF79","Observation","GRA - Lower Granite Dam Adult","10/4/2024","","","10/4/2024 2:27:37 PM","","GRA","1"
"3DD.0078E1AF79","Observation","GRA - Lower Granite Dam Adult","10/4/2024","","","10/4/2024 2:27:38 PM","","GRA","1"
"3DD.0078E1AF79","Observation","GRA - Lower Granite Dam Adult","10/4/2024","","","10/4/2024 2:37:43 PM","","GRA","1"
"3DD.0078E1AF79","Observation","GRA - Lower Granite Dam Adult","10/4/2024","","","10/4/2024 2:37:44 PM","","GRA","1"
"3DD.0078E1AF79","Observation","GRA - Lower Granite Dam Adult","10/4/2024","","","10/4/2024 2:53:03 PM","","GRA","1"
